sale_id,employee_id,customer_id,product_id,sales_channel,quantity,discount_percentage,payment_method,subtotal,discount_amount,total,year,month,day,hour
1155,84,61,80,Distribuidor,2,18.24,Tarjeta,1453.46,265.11,1188.35,2025,7,29,0
1156,76,122,47,Online,11,19.31,Tarjeta,6324.56,1221.27,5103.29,2025,4,24,11
1157,58,51,117,Tienda física,8,0.84,Tarjeta,5158.32,43.33,5114.99,2023,1,19,19
1158,40,403,124,Distribuidor,11,22.39,Transferencia,3039.41,680.52,2358.89,2023,1,7,18
1159,68,277,143,Tienda física,3,12.03,Paypal,533.16,64.14,469.02,2023,4,4,20
1160,25,5,25,Tienda física,16,16.98,Efectivo,5308.0,901.3,4406.7,2025,3,3,3
1161,46,466,36,Online,17,21.23,Transferencia,12855.23,2729.17,10126.06,2025,8,21,14
1162,45,92,51,Tienda física,16,9.85,Efectivo,10470.88,1031.38,9439.5,2025,12,4,16
1163,95,170,15,Online,9,2.0,Efectivo,3844.89,76.9,3767.99,2024,5,17,3
1164,87,317,68,Distribuidor,15,8.23,Efectivo,4567.35,375.89,4191.46,2025,6,12,20
1165,73,22,21,Tienda física,14,24.27,Efectivo,9521.82,2310.95,7210.87,2023,7,4,8
1166,45,405,141,Distribuidor,17,3.35,Transferencia,12918.3,432.76,12485.54,2024,4,26,23
1167,59,326,19,Tienda física,2,14.56,Efectivo,807.08,117.51,689.57,2025,5,15,21
1168,12,1,34,Tienda física,17,6.52,Paypal,4084.08,266.28,3817.8,2024,9,17,15
1169,94,133,78,Online,4,24.97,Tarjeta,1986.12,495.93,1490.19,2023,10,19,6
1170,3,233,125,Online,10,1.01,Transferencia,5014.8,50.65,4964.15,2024,2,22,11
1171,25,12,196,Tienda física,10,23.26,Tarjeta,2366.3,550.4,1815.9,2025,2,27,8
1172,65,346,117,Distribuidor,16,22.07,Tarjeta,10316.64,2276.88,8039.76,2025,12,22,16
1173,76,46,52,Online,14,16.94,Efectivo,10774.96,1825.28,8949.68,2023,9,17,6
1174,43,34,27,Online,14,6.29,Tarjeta,10398.92,654.09,9744.83,2025,2,26,16
1175,20,433,157,Distribuidor,15,19.82,Efectivo,8339.55,1652.9,6686.65,2023,10,25,12
1176,38,78,156,Distribuidor,12,10.25,Efectivo,4827.0,494.77,4332.23,2024,7,1,20
1177,5,218,35,Tienda física,16,11.64,Transferencia,3606.4,419.78,3186.62,2023,1,11,19
1178,65,301,136,Online,14,20.69,Paypal,6105.82,1263.29,4842.53,2024,2,2,20
1179,33,411,144,Distribuidor,15,14.76,Efectivo,6252.0,922.8,5329.2,2023,12,13,5
1180,42,73,106,Distribuidor,5,2.1,Transferencia,1133.4,23.8,1109.6,2025,1,17,5
1181,70,282,164,Distribuidor,14,21.83,Paypal,5812.94,1268.96,4543.98,2023,2,7,12
1182,8,249,158,Distribuidor,12,17.94,Transferencia,2180.76,391.23,1789.53,2023,2,25,16
1183,42,47,146,Distribuidor,12,0.65,Efectivo,5480.76,35.62,5445.14,2024,1,3,23
1184,10,121,2,Online,17,0.25,Transferencia,6647.34,16.62,6630.72,2024,1,26,23
1185,57,214,177,Online,17,7.6,Transferencia,731.68,55.61,676.07,2024,10,30,4
1186,25,239,77,Online,11,23.78,Transferencia,4672.14,1111.03,3561.11,2023,6,3,14
1187,98,56,132,Distribuidor,5,18.44,Tarjeta,1719.85,317.14,1402.71,2024,1,24,19
1188,5,350,90,Tienda física,12,19.73,Tarjeta,2417.76,477.02,1940.74,2024,1,6,16
1189,48,107,89,Tienda física,16,7.97,Paypal,10760.96,857.65,9903.31,2024,7,12,16
1190,100,319,94,Tienda física,10,13.77,Paypal,4877.7,671.66,4206.04,2023,1,31,15
1191,75,48,7,Distribuidor,18,22.93,Paypal,3448.26,790.69,2657.57,2025,10,9,14
1192,51,61,95,Tienda física,9,0.12,Tarjeta,1322.55,1.59,1320.96,2024,11,11,14
1193,10,337,108,Distribuidor,3,23.5,Tarjeta,1399.05,328.78,1070.27,2025,7,9,14
1194,91,26,74,Tienda física,9,4.4,Paypal,3256.02,143.26,3112.76,2023,5,12,20
1195,84,292,39,Tienda física,9,23.51,Transferencia,6370.11,1497.61,4872.5,2025,6,23,13
1196,3,257,141,Tienda física,6,13.76,Transferencia,4559.4,627.37,3932.03,2024,2,18,4
1197,58,8,159,Distribuidor,3,2.51,Paypal,678.87,17.04,661.83,2023,4,25,11
1198,43,113,71,Online,15,24.82,Tarjeta,8816.1,2188.16,6627.94,2025,1,22,19
1199,38,355,191,Online,4,5.82,Efectivo,1003.48,58.4,945.08,2023,6,20,0
1200,95,253,56,Tienda física,3,19.85,Transferencia,1447.71,287.37,1160.34,2024,4,3,3
1201,42,180,170,Distribuidor,8,14.77,Efectivo,1563.76,230.97,1332.79,2024,8,14,21
1202,57,207,189,Online,10,7.97,Paypal,3191.1,254.33,2936.77,2025,4,3,16
1203,94,303,42,Distribuidor,12,12.21,Efectivo,1436.52,175.4,1261.12,2024,12,4,19
1204,95,127,184,Distribuidor,5,23.36,Efectivo,2581.35,603.0,1978.35,2024,6,2,8
1205,76,56,36,Distribuidor,1,16.2,Tarjeta,756.19,122.5,633.69,2023,10,18,2
1206,45,214,84,Distribuidor,12,6.75,Efectivo,6842.76,461.89,6380.87,2023,6,7,14
1207,13,14,196,Online,1,11.82,Efectivo,236.63,27.97,208.66,2024,5,31,11
1208,86,474,118,Online,16,7.21,Efectivo,2948.96,212.62,2736.34,2024,9,27,14
1209,50,28,7,Online,11,18.99,Tarjeta,2107.27,400.17,1707.1,2024,11,30,10
1210,56,471,54,Tienda física,12,14.89,Efectivo,5898.24,878.25,5019.99,2025,5,8,11
1211,50,78,129,Tienda física,13,4.73,Transferencia,4254.38,201.23,4053.15,2023,3,26,15
1212,44,216,172,Distribuidor,9,14.54,Tarjeta,7030.26,1022.2,6008.06,2024,11,2,9
1213,87,386,120,Distribuidor,6,0.33,Tarjeta,955.44,3.15,952.29,2023,12,23,2
1214,72,365,173,Tienda física,14,4.39,Paypal,9047.22,397.17,8650.05,2024,7,24,7
1215,59,154,106,Tienda física,9,16.58,Tarjeta,2040.12,338.25,1701.87,2024,7,17,5
1216,70,14,47,Online,4,2.86,Efectivo,2299.84,65.78,2234.06,2025,3,20,4
1217,92,187,123,Online,5,24.88,Transferencia,744.6,185.26,559.34,2024,1,16,1
1218,89,312,141,Tienda física,1,2.34,Efectivo,759.9,17.78,742.12,2023,3,14,4
1219,53,371,119,Tienda física,13,2.17,Transferencia,1909.7,41.44,1868.26,2023,3,24,9
1220,12,7,150,Tienda física,7,13.18,Transferencia,5428.92,715.53,4713.39,2024,8,25,23
1221,48,3,118,Online,2,6.75,Tarjeta,368.62,24.88,343.74,2023,10,18,12
1222,2,111,21,Online,17,18.36,Tarjeta,11562.21,2122.82,9439.39,2025,7,28,2
1223,53,407,137,Online,14,24.3,Paypal,5418.84,1316.78,4102.06,2025,4,29,5
1224,57,238,26,Online,5,13.22,Transferencia,315.85,41.76,274.09,2023,1,4,10
1225,20,363,9,Online,11,0.91,Tarjeta,4399.01,40.03,4358.98,2023,10,5,10
1226,62,239,15,Tienda física,10,7.75,Efectivo,4272.1,331.09,3941.01,2025,1,13,12
1227,90,493,10,Tienda física,6,0.95,Paypal,2252.04,21.39,2230.65,2025,5,21,14
1228,76,274,122,Online,2,1.35,Efectivo,385.14,5.2,379.94,2025,6,29,1
1229,94,294,121,Distribuidor,8,17.21,Efectivo,3528.64,607.28,2921.36,2023,3,15,17
1230,26,227,125,Online,15,23.11,Efectivo,7522.2,1738.38,5783.82,2024,3,26,19
1231,8,371,170,Online,2,24.92,Efectivo,390.94,97.42,293.52,2023,7,24,18
1232,12,15,72,Online,15,17.15,Paypal,10147.35,1740.27,8407.08,2024,12,18,7
1233,57,192,152,Distribuidor,17,6.46,Transferencia,1804.04,116.54,1687.5,2023,12,31,6
1234,76,473,49,Distribuidor,10,2.74,Efectivo,5447.3,149.26,5298.04,2023,8,13,5
1235,91,119,154,Online,6,8.87,Transferencia,1505.7,133.56,1372.14,2023,4,6,22
1236,48,485,91,Tienda física,12,23.5,Tarjeta,2206.68,518.57,1688.11,2024,10,26,20
1237,73,28,37,Distribuidor,12,22.38,Transferencia,6792.96,1520.26,5272.7,2023,12,26,17
1238,25,202,68,Tienda física,1,9.29,Efectivo,304.49,28.29,276.2,2023,2,22,10
1239,3,39,50,Distribuidor,10,20.13,Tarjeta,4636.2,933.27,3702.93,2023,3,24,2
1240,88,441,152,Distribuidor,15,6.61,Efectivo,1591.8,105.22,1486.58,2024,11,1,20
1241,4,273,19,Distribuidor,16,7.86,Efectivo,6456.64,507.49,5949.15,2024,4,17,2
1242,21,231,100,Distribuidor,6,13.31,Tarjeta,220.8,29.39,191.41,2025,9,15,21
1243,64,86,60,Online,15,4.66,Efectivo,5293.35,246.67,5046.68,2024,8,9,17
1244,73,474,167,Tienda física,13,22.04,Transferencia,7300.67,1609.07,5691.6,2024,8,22,8
1245,25,126,89,Distribuidor,6,6.14,Paypal,4035.36,247.77,3787.59,2023,12,12,8
1246,73,300,146,Tienda física,4,17.06,Tarjeta,1826.92,311.67,1515.25,2024,5,7,9
1247,13,25,147,Online,17,4.45,Paypal,4542.91,202.16,4340.75,2024,8,26,17
1248,87,145,164,Tienda física,6,14.37,Paypal,2491.26,357.99,2133.27,2025,5,19,15
1249,44,13,183,Distribuidor,14,21.79,Efectivo,4357.92,949.59,3408.33,2023,2,16,11
1250,90,212,69,Online,4,20.64,Transferencia,3179.84,656.32,2523.52,2025,6,25,17
1251,21,25,175,Online,18,16.51,Tarjeta,11692.8,1930.48,9762.32,2024,5,8,6
1252,54,68,49,Tienda física,16,7.03,Paypal,8715.68,612.71,8102.97,2024,9,15,15
1253,92,394,108,Distribuidor,14,18.42,Transferencia,6528.9,1202.62,5326.28,2023,8,1,5
1254,11,67,161,Tienda física,2,16.67,Paypal,545.74,90.97,454.77,2025,4,7,6
1255,89,233,119,Tienda física,14,11.26,Transferencia,2056.6,231.57,1825.03,2025,2,9,3
1256,45,109,149,Tienda física,5,19.48,Tarjeta,3183.85,620.21,2563.64,2025,10,14,18
1257,45,146,150,Tienda física,3,9.01,Paypal,2326.68,209.63,2117.05,2025,4,12,7
1258,42,111,176,Distribuidor,18,12.93,Tarjeta,8067.24,1043.09,7024.15,2025,10,7,8
1259,64,228,37,Distribuidor,19,2.05,Paypal,10755.52,220.49,10535.03,2023,12,31,6
1260,46,111,143,Distribuidor,15,0.49,Efectivo,2665.8,13.06,2652.74,2024,2,21,4
1261,98,470,163,Tienda física,3,9.57,Tarjeta,1946.43,186.27,1760.16,2023,8,14,6
1262,4,34,199,Online,2,2.82,Efectivo,218.6,6.16,212.44,2024,12,31,1
1263,20,111,160,Tienda física,9,9.52,Efectivo,1134.72,108.03,1026.69,2025,1,7,14
1264,49,264,11,Distribuidor,6,16.15,Tarjeta,4237.26,684.32,3552.94,2025,2,1,0
1265,21,424,138,Online,13,11.97,Transferencia,5124.21,613.37,4510.84,2024,9,14,6
1266,95,369,78,Tienda física,11,19.69,Transferencia,5461.83,1075.43,4386.4,2024,1,19,6
1267,26,236,77,Online,12,12.41,Transferencia,5096.88,632.52,4464.36,2023,7,25,0
1268,25,83,185,Tienda física,4,2.44,Paypal,1117.48,27.27,1090.21,2025,12,30,12
1269,90,42,153,Distribuidor,15,23.71,Efectivo,454.35,107.73,346.62,2023,12,31,3
1270,78,425,2,Distribuidor,8,20.41,Tarjeta,3128.16,638.46,2489.7,2025,6,6,8
1271,12,101,64,Tienda física,17,24.74,Efectivo,12050.11,2981.2,9068.91,2024,5,23,7
1272,33,6,35,Tienda física,7,6.99,Efectivo,1577.8,110.29,1467.51,2025,2,17,5
1273,46,180,7,Distribuidor,16,22.17,Efectivo,3065.12,679.54,2385.58,2023,9,10,9
1274,5,282,85,Distribuidor,15,21.58,Transferencia,2375.1,512.55,1862.55,2024,10,15,22
1275,50,320,146,Tienda física,18,6.31,Tarjeta,8221.14,518.75,7702.39,2024,3,3,5
1276,98,226,67,Distribuidor,13,4.7,Transferencia,210.21,9.88,200.33,2023,11,24,19
1277,70,443,42,Online,1,21.38,Paypal,119.71,25.59,94.12,2025,10,9,14
1278,95,440,118,Distribuidor,7,8.23,Paypal,1290.17,106.18,1183.99,2023,8,19,4
1279,25,315,125,Distribuidor,5,16.4,Transferencia,2507.4,411.21,2096.19,2023,3,14,22
1280,56,365,167,Distribuidor,19,7.28,Transferencia,10670.21,776.79,9893.42,2024,7,9,5
1281,59,454,169,Online,11,20.37,Paypal,1548.91,315.51,1233.4,2024,11,23,12
1282,3,229,24,Online,11,6.9,Paypal,5359.42,369.8,4989.62,2025,9,28,1
1283,88,377,188,Tienda física,1,19.92,Tarjeta,235.04,46.82,188.22,2024,2,13,11
1284,38,289,46,Online,2,22.3,Tarjeta,157.42,35.1,122.32,2024,1,31,18
1285,78,437,19,Online,13,3.26,Efectivo,5246.02,171.02,5075.0,2024,5,4,12
1286,57,150,68,Online,11,7.56,Transferencia,3349.39,253.21,3096.18,2024,10,25,10
1287,45,277,102,Distribuidor,14,17.43,Transferencia,5709.9,995.24,4714.66,2023,8,22,20
1288,89,198,42,Online,10,2.49,Paypal,1197.1,29.81,1167.29,2025,12,18,17
1289,27,70,32,Online,15,2.92,Tarjeta,11026.5,321.97,10704.53,2024,6,20,21
1290,2,112,167,Online,17,19.8,Paypal,9547.03,1890.31,7656.72,2025,7,31,22
1291,58,4,109,Distribuidor,5,17.0,Transferencia,584.95,99.44,485.51,2023,2,11,7
1292,44,350,36,Online,12,19.43,Paypal,9074.28,1763.13,7311.15,2024,3,31,2
1293,97,331,97,Online,14,8.98,Efectivo,419.02,37.63,381.39,2025,2,20,5
1294,54,446,164,Distribuidor,16,10.76,Paypal,6643.36,714.83,5928.53,2025,9,22,13
1295,65,318,131,Tienda física,1,2.95,Efectivo,647.69,19.11,628.58,2024,2,16,17
1296,65,350,73,Online,14,0.52,Paypal,6705.02,34.87,6670.15,2023,7,21,17
1297,57,95,136,Tienda física,18,8.4,Efectivo,7850.34,659.43,7190.91,2024,12,7,17
1298,58,152,97,Online,7,19.25,Paypal,209.51,40.33,169.18,2025,12,24,19
1299,72,311,123,Distribuidor,11,7.55,Efectivo,1638.12,123.68,1514.44,2025,11,19,8
1300,86,137,70,Tienda física,10,17.15,Efectivo,607.1,104.12,502.98,2023,8,3,10
1301,26,247,169,Tienda física,16,1.45,Tarjeta,2252.96,32.67,2220.29,2025,7,17,21
1302,91,387,196,Distribuidor,7,6.52,Efectivo,1656.41,108.0,1548.41,2025,7,6,14
1303,14,243,13,Tienda física,19,23.81,Paypal,8611.94,2050.5,6561.44,2023,6,1,11
1304,45,31,49,Online,11,17.5,Efectivo,5992.03,1048.61,4943.42,2024,1,15,0
1305,4,40,60,Online,17,21.98,Paypal,5999.13,1318.61,4680.52,2025,12,9,22
1306,4,229,130,Online,10,7.86,Tarjeta,548.2,43.09,505.11,2024,10,14,0
1307,56,36,188,Online,9,20.96,Paypal,2115.36,443.38,1671.98,2025,2,23,15
1308,64,408,5,Distribuidor,11,16.29,Paypal,4961.44,808.22,4153.22,2023,1,22,5
1309,9,223,172,Tienda física,2,7.3,Transferencia,1562.28,114.05,1448.23,2024,8,17,15
1310,34,6,27,Online,14,7.19,Tarjeta,10398.92,747.68,9651.24,2023,9,15,10
1311,83,322,160,Online,16,3.21,Tarjeta,2017.28,64.75,1952.53,2024,10,28,21
1312,91,468,149,Distribuidor,18,3.76,Paypal,11461.86,430.97,11030.89,2025,9,6,13
1313,83,220,8,Online,10,17.75,Efectivo,5704.2,1012.5,4691.7,2023,4,23,6
1314,94,75,200,Tienda física,19,23.48,Transferencia,3583.21,841.34,2741.87,2024,4,1,12
1315,87,4,50,Distribuidor,5,1.89,Transferencia,2318.1,43.81,2274.29,2024,4,16,8
1316,25,335,67,Tienda física,15,4.96,Tarjeta,242.55,12.03,230.52,2025,11,7,16
1317,38,134,44,Online,4,19.09,Tarjeta,2246.12,428.78,1817.34,2024,11,17,20
1318,21,118,125,Distribuidor,15,6.08,Efectivo,7522.2,457.35,7064.85,2025,7,14,18
1319,16,369,58,Online,13,15.62,Transferencia,9291.23,1451.29,7839.94,2023,5,22,20
1320,54,94,3,Tienda física,11,3.96,Efectivo,1228.15,48.63,1179.52,2025,1,17,21
1321,26,486,86,Distribuidor,10,1.36,Tarjeta,5623.9,76.49,5547.41,2025,5,17,20
1322,54,435,70,Tienda física,11,19.58,Paypal,667.81,130.76,537.05,2024,9,2,1
1323,91,62,130,Distribuidor,10,4.23,Tarjeta,548.2,23.19,525.01,2023,9,1,4
1324,43,441,172,Tienda física,8,17.81,Efectivo,6249.12,1112.97,5136.15,2024,4,26,14
1325,25,194,2,Tienda física,5,18.62,Efectivo,1955.1,364.04,1591.06,2023,2,18,18
1326,11,335,102,Online,5,24.52,Paypal,2039.25,500.02,1539.23,2024,12,19,7
1327,58,203,35,Tienda física,8,8.01,Paypal,1803.2,144.44,1658.76,2023,5,12,17
1328,88,392,98,Online,18,11.11,Efectivo,13119.66,1457.59,11662.07,2024,5,10,19
1329,14,26,30,Online,12,9.46,Efectivo,6066.24,573.87,5492.37,2023,5,12,1
1330,19,435,116,Distribuidor,13,24.92,Paypal,6738.16,1679.15,5059.01,2024,3,4,2
1331,78,173,8,Tienda física,4,14.87,Paypal,2281.68,339.29,1942.39,2024,10,14,6
1332,3,300,150,Distribuidor,7,8.75,Transferencia,5428.92,475.03,4953.89,2023,8,13,6
1333,3,133,44,Online,2,18.22,Transferencia,1123.06,204.62,918.44,2025,8,20,4
1334,46,326,186,Online,6,2.23,Efectivo,2891.52,64.48,2827.04,2024,4,15,0
1335,72,410,36,Tienda física,13,18.32,Efectivo,9830.47,1800.94,8029.53,2024,3,6,10
1336,45,118,197,Tienda física,10,5.73,Transferencia,5132.5,294.09,4838.41,2023,2,27,7
1337,95,324,77,Online,17,18.39,Paypal,7220.58,1327.86,5892.72,2023,7,10,3
1338,19,275,31,Tienda física,2,2.66,Paypal,535.92,14.26,521.66,2025,12,10,21
1339,73,212,47,Distribuidor,7,14.6,Efectivo,4024.72,587.61,3437.11,2024,4,8,1
1340,79,225,55,Online,18,17.7,Paypal,8809.92,1559.36,7250.56,2023,12,2,15
1341,66,20,106,Tienda física,6,20.88,Tarjeta,1360.08,283.98,1076.1,2023,7,7,16
1342,94,113,190,Online,8,1.48,Transferencia,2649.12,39.21,2609.91,2025,10,18,13
1343,53,140,158,Online,5,9.86,Tarjeta,908.65,89.59,819.06,2023,8,2,17
1344,43,47,121,Tienda física,3,9.14,Tarjeta,1323.24,120.94,1202.3,2024,9,12,14
1345,33,1,55,Distribuidor,9,20.51,Tarjeta,4404.96,903.46,3501.5,2024,11,10,2
1346,49,90,144,Distribuidor,16,13.7,Paypal,6668.8,913.63,5755.17,2025,6,14,19
1347,45,142,12,Tienda física,1,3.55,Transferencia,178.9,6.35,172.55,2025,12,5,17
1348,72,320,145,Tienda física,3,11.78,Paypal,2049.42,241.42,1808.0,2025,8,15,4
1349,84,38,144,Distribuidor,18,18.56,Tarjeta,7502.4,1392.45,6109.95,2024,4,3,19
1350,25,293,140,Tienda física,4,4.6,Tarjeta,2266.68,104.27,2162.41,2025,10,29,13
1351,84,382,136,Online,15,10.96,Transferencia,6541.95,717.0,5824.95,2024,7,29,10
1352,58,139,3,Online,2,8.01,Transferencia,223.3,17.89,205.41,2025,4,3,4
1353,21,356,144,Online,17,16.16,Efectivo,7085.6,1145.03,5940.57,2025,5,16,23
1354,13,333,30,Online,6,4.31,Transferencia,3033.12,130.73,2902.39,2023,1,23,1
1355,91,491,23,Distribuidor,1,10.07,Paypal,301.74,30.39,271.35,2023,9,3,4
1356,95,259,92,Distribuidor,5,10.17,Paypal,2022.4,205.68,1816.72,2023,5,17,16
1357,91,161,115,Tienda física,11,20.8,Transferencia,7027.13,1461.64,5565.49,2023,2,19,17
1358,92,390,104,Distribuidor,15,24.94,Transferencia,4868.55,1214.22,3654.33,2025,1,4,9
1359,90,178,118,Online,3,19.32,Tarjeta,552.93,106.83,446.1,2023,5,29,18
1360,91,10,5,Distribuidor,7,18.73,Transferencia,3157.28,591.36,2565.92,2024,4,30,12
1361,51,261,104,Distribuidor,18,2.08,Tarjeta,5842.26,121.52,5720.74,2025,2,23,11
1362,10,407,108,Distribuidor,15,24.0,Paypal,6995.25,1678.86,5316.39,2024,9,9,21
1363,100,138,65,Distribuidor,9,20.43,Paypal,1868.22,381.68,1486.54,2024,2,10,18
1364,44,172,121,Distribuidor,1,1.71,Efectivo,441.08,7.54,433.54,2025,5,31,20
1365,56,386,30,Distribuidor,16,23.27,Tarjeta,8088.32,1882.15,6206.17,2023,3,17,19
1366,8,13,149,Tienda física,2,4.48,Paypal,1273.54,57.05,1216.49,2025,6,19,9
1367,54,168,84,Distribuidor,2,20.64,Efectivo,1140.46,235.39,905.07,2023,4,20,8
1368,68,130,198,Tienda física,10,8.62,Tarjeta,5093.1,439.03,4654.07,2024,8,5,17
1369,58,84,150,Online,12,8.22,Paypal,9306.72,765.01,8541.71,2023,9,25,12
1370,99,321,200,Tienda física,3,19.66,Efectivo,565.77,111.23,454.54,2023,7,22,0
1371,42,319,32,Tienda física,1,7.19,Transferencia,735.1,52.85,682.25,2025,10,14,13
1372,90,101,161,Distribuidor,6,19.51,Paypal,1637.22,319.42,1317.8,2023,5,14,0
1373,14,329,16,Distribuidor,12,9.65,Tarjeta,6746.52,651.04,6095.48,2025,12,8,8
1374,65,273,38,Distribuidor,12,10.12,Paypal,667.44,67.54,599.9,2025,12,19,20
1375,95,265,142,Tienda física,2,3.0,Efectivo,286.1,8.58,277.52,2025,5,11,14
1376,3,459,36,Tienda física,3,12.39,Efectivo,2268.57,281.08,1987.49,2023,12,2,9
1377,98,399,151,Online,15,20.4,Tarjeta,3589.8,732.32,2857.48,2024,2,29,5
1378,14,408,114,Distribuidor,4,18.23,Paypal,1929.52,351.75,1577.77,2025,6,12,0
1379,79,38,66,Tienda física,19,14.99,Tarjeta,6892.82,1033.23,5859.59,2025,4,22,1
1380,86,419,105,Distribuidor,12,3.55,Efectivo,5242.2,186.1,5056.1,2023,2,21,19
1381,78,94,85,Distribuidor,13,9.0,Efectivo,2058.42,185.26,1873.16,2023,5,1,8
1382,11,95,2,Tienda física,9,9.31,Transferencia,3519.18,327.64,3191.54,2025,10,29,15
1383,79,305,193,Online,3,7.11,Efectivo,1131.18,80.43,1050.75,2025,6,29,9
1384,5,69,75,Distribuidor,2,3.4,Efectivo,943.38,32.07,911.31,2024,1,30,2
1385,100,318,67,Tienda física,17,7.58,Efectivo,274.89,20.84,254.05,2024,2,13,18
1386,13,444,180,Distribuidor,19,10.45,Paypal,7905.14,826.09,7079.05,2025,10,29,4
1387,12,236,190,Distribuidor,8,19.34,Transferencia,2649.12,512.34,2136.78,2025,5,4,17
1388,75,434,151,Tienda física,2,19.25,Efectivo,478.64,92.14,386.5,2024,8,5,3
1389,88,334,154,Online,12,20.27,Tarjeta,3011.4,610.41,2400.99,2024,5,21,20
1390,50,373,196,Online,2,11.92,Paypal,473.26,56.41,416.85,2024,12,22,21
1391,89,376,55,Distribuidor,12,12.75,Transferencia,5873.28,748.84,5124.44,2024,10,21,21
1392,56,459,6,Distribuidor,7,20.69,Efectivo,473.34,97.93,375.41,2024,12,15,15
1393,45,137,163,Online,4,8.66,Transferencia,2595.24,224.75,2370.49,2024,7,26,5
1394,78,418,150,Distribuidor,9,5.4,Tarjeta,6980.04,376.92,6603.12,2025,2,23,11
1395,83,76,171,Distribuidor,9,11.45,Paypal,3303.81,378.29,2925.52,2025,11,13,6
1396,22,483,143,Online,11,23.19,Tarjeta,1954.92,453.35,1501.57,2023,12,2,6
1397,64,35,86,Online,6,3.56,Tarjeta,3374.34,120.13,3254.21,2025,11,23,5
1398,27,1,60,Online,12,6.5,Efectivo,4234.68,275.25,3959.43,2025,8,1,15
1399,97,296,101,Online,8,11.43,Tarjeta,5676.8,648.86,5027.94,2024,7,2,16
1400,8,320,12,Distribuidor,2,1.35,Efectivo,357.8,4.83,352.97,2024,9,6,20
1401,64,406,49,Distribuidor,3,18.77,Paypal,1634.19,306.74,1327.45,2025,11,3,17
1402,64,60,42,Distribuidor,19,22.23,Paypal,2274.49,505.62,1768.87,2025,6,3,23
1403,59,320,166,Tienda física,16,4.38,Transferencia,3853.92,168.8,3685.12,2023,11,9,23
1404,22,349,82,Tienda física,15,12.32,Tarjeta,2294.4,282.67,2011.73,2025,1,20,23
1405,49,328,173,Distribuidor,3,14.55,Paypal,1938.69,282.08,1656.61,2024,11,15,10
1406,43,267,35,Tienda física,4,5.04,Transferencia,901.6,45.44,856.16,2025,4,23,14
1407,72,361,158,Distribuidor,5,5.76,Tarjeta,908.65,52.34,856.31,2024,5,31,12
1408,73,229,158,Online,11,8.23,Efectivo,1999.03,164.52,1834.51,2023,12,10,13
1409,78,270,134,Online,16,11.1,Paypal,1158.08,128.55,1029.53,2023,6,20,3
1410,97,316,67,Online,10,19.9,Tarjeta,161.7,32.18,129.52,2025,10,17,12
1411,91,286,80,Online,4,2.87,Paypal,2906.92,83.43,2823.49,2024,10,9,12
1412,11,291,7,Tienda física,1,18.65,Efectivo,191.57,35.73,155.84,2025,1,2,14
1413,20,213,180,Tienda física,15,16.77,Efectivo,6240.9,1046.6,5194.3,2025,7,11,22
1414,100,165,14,Tienda física,5,0.7,Paypal,3334.5,23.34,3311.16,2025,5,16,10
1415,98,5,73,Tienda física,2,18.03,Paypal,957.86,172.7,785.16,2023,4,5,6
1416,27,339,143,Distribuidor,1,14.62,Efectivo,177.72,25.98,151.74,2025,4,12,0
1417,84,379,149,Tienda física,12,3.34,Paypal,7641.24,255.22,7386.02,2024,6,26,12
1418,90,78,163,Online,13,9.93,Tarjeta,8434.53,837.55,7596.98,2025,12,7,16
1419,19,410,66,Tienda física,11,19.26,Transferencia,3990.58,768.59,3221.99,2024,7,18,7
1420,62,62,91,Tienda física,14,6.46,Efectivo,2574.46,166.31,2408.15,2023,6,23,7
1421,57,132,130,Tienda física,15,12.66,Transferencia,822.3,104.1,718.2,2023,6,17,8
1422,1,89,163,Distribuidor,8,17.83,Tarjeta,5190.48,925.46,4265.02,2023,11,25,11
1423,58,237,20,Online,7,10.58,Paypal,3522.12,372.64,3149.48,2023,7,17,1
1424,21,42,10,Distribuidor,3,0.88,Paypal,1126.02,9.91,1116.11,2024,6,27,11
1425,100,89,25,Tienda física,12,17.47,Transferencia,3981.0,695.48,3285.52,2025,2,7,5
1426,97,402,194,Online,10,12.54,Paypal,7518.7,942.84,6575.86,2023,6,12,6
1427,50,296,25,Tienda física,7,20.08,Efectivo,2322.25,466.31,1855.94,2023,10,29,15
1428,16,328,54,Online,12,12.0,Tarjeta,5898.24,707.79,5190.45,2024,9,2,8
1429,97,295,33,Distribuidor,13,5.43,Efectivo,1971.06,107.03,1864.03,2024,8,22,7
1430,19,104,164,Online,6,24.71,Paypal,2491.26,615.59,1875.67,2023,4,29,23
1431,50,14,95,Tienda física,8,5.98,Tarjeta,1175.6,70.3,1105.3,2023,8,29,14
1432,98,288,14,Distribuidor,1,10.32,Transferencia,666.9,68.82,598.08,2024,8,2,3
1433,81,179,65,Distribuidor,1,5.01,Paypal,207.58,10.4,197.18,2023,5,23,12
1434,53,125,110,Distribuidor,16,4.15,Transferencia,7206.08,299.05,6907.03,2023,1,10,17
1435,72,422,80,Distribuidor,2,0.17,Transferencia,1453.46,2.47,1450.99,2023,8,6,19
1436,78,353,54,Online,13,20.0,Paypal,6389.76,1277.95,5111.81,2025,7,31,5
1437,95,23,125,Tienda física,4,20.22,Efectivo,2005.92,405.6,1600.32,2024,7,25,8
